## Created on Tue Aug 29 17:11:22 2017

## There are two types of impartial referees and two types of selfish referees, plus narcissistic referees. 
## Impartial referees can have moving or fixed standards, and selfish referees can be conscientious or indifferent. 
## Indifferent selfish referees accept manuscripts as low as 90, while conscientious selfish referees reject anything below 114.3 (same as fixed-std impartial refs).
## The fifth type of referee is the narcissist, who rejects papers very different from their own.
## **fc, fr, ff, fd, fn are the proportion of moving-standard, indifferent, fixed-standard, conscientious, and narcissistic referees in the pool, respectively.
## **scen: referee scenario. The four combinations of an impartial and a selfish referee are 
## moving-std x indifferent (cora); 
## fixed-std x indifferent (fara); 
## moving-std x conscientious (code); 
## fixed-std x conscientious (fade).
## **method: the action taken by the editor to mitigate the effect of selfish referees. 
## One of none, revision, tiebreaking, overrule, matching.quality, blacklist (p = 50, 90, 100)
## **Q.accept.avg: average quality of published papers.
## **Rejected: percentage of total manuscript that get rejected.
## **GRP: good rejected papers: percentage of rejected papers above average quality of submitted manuscripts (100).
## **Gini: coeff of the inequality in the reviewing load of different referees.
## **num.refs = number of referees per review event
## **dbn: distribution of average quality among authors (normal or lognormal); also, distribution of quality among papers of the same author

fc fr ff fd fn scen method run Q.accept.avg Rejected GRP Gini num.refs dbn
0.8 0 0 0.2 0 code blacklist.90 2 127.990610140822 98.9476309226933 49.5191289883563 0.272511428495888 2 normal
0.6 0 0 0.4 0 code blacklist.90 9 126.597571457472 99.086783042394 48.4202366750726 0.272659054266032 2 normal
0.8 0 0 0.2 0 code blacklist.90 3 128.481352489022 99.1067331670823 49.9237578569667 0.272368363154657 2 normal
0.8 0 0 0.2 0 code blacklist.90 10 129.36529994461 99.0907730673317 48.2854079737463 0.269689763951118 2 normal
0.8 0 0 0.2 0 code blacklist.90 7 128.385159667778 99.0428927680798 49.0978492403604 0.272702435647645 2 normal
0.9 0 0 0.1 0 code blacklist.90 2 130.676098748706 99.1042394014963 49.5989008776874 0.272511428495888 2 normal
0.6 0 0 0.4 0 code blacklist.90 2 125.884738723275 98.930174563591 49.5102215724333 0.272511428495888 2 normal
0.7 0 0 0.3 0 code blacklist.90 4 126.177887263413 98.9526184538653 49.5645161290323 0.271060924044569 2 normal
0.7 0 0 0.3 0 code blacklist.90 5 127.255951321068 98.9526184538653 49.2373991935484 0.273963694188326 2 normal
0.999 0 0 0.001 0 code blacklist.90 1 149.107150042693 99.9990024937656 50.7845464792666 0.274546571294716 2 normal
0.7 0 0 0.3 0 code blacklist.90 7 126.518648388597 98.9965087281795 49.0739994357342 0.272702435647645 2 normal
0.8 0 0 0.2 0 code blacklist.90 9 128.443922022851 99.1007481296758 48.4275051963542 0.272659054266032 2 normal
0.7 0 0 0.3 0 code blacklist.90 3 127.699190135491 99.0269326683292 49.8834040967217 0.272368363154657 2 normal
0.6 0 0 0.4 0 code blacklist.90 5 126.200134688691 99.0019950124688 49.2627166887491 0.273963694188326 2 normal
0.7 0 0 0.3 0 code blacklist.90 10 126.82419471645 99.0643391521197 48.2716086676333 0.269689763951118 2 normal
0.999 0 0 0.001 0 code blacklist.90 8 145.819087117228 99.9960099750623 50.0009975460367 0.270501737164914 2 normal
0.6 0 0 0.4 0 code blacklist.90 10 125.816374236234 98.9980049875312 48.2369477709317 0.269689763951118 2 normal
0.6 0 0 0.4 0 code blacklist.90 7 126.207894776468 99.0034912718204 49.0775911577717 0.272702435647645 2 normal
0.999 0 0 0.001 0 code blacklist.90 4 146.648198283826 99.9995012468828 50.0925191646841 0.271060924044569 2 normal
0.8 0 0 0.2 0 code blacklist.90 5 128.424765801764 99.0224438902743 49.2731943185252 0.273963694188326 2 normal
0.999 0 0 0.001 0 code blacklist.90 7 145.649622416437 99.9990024937656 49.5845345090724 0.272702435647645 2 normal
0.6 0 0 0.4 0 code blacklist.90 8 127.174808130028 99.1067331670823 49.5523604869432 0.270501737164914 2 normal
0.999 0 0 0.001 0 code blacklist.90 5 154.485382616801 99.9985037406484 49.7683257106091 0.273963694188326 2 normal
0.7 0 0 0.3 0 code blacklist.90 9 127.343926507483 99.1017456359102 48.4280242980589 0.272659054266032 2 normal
0.9 0 0 0.1 0 code blacklist.90 7 128.850331239074 99.0004987531172 49.076051910366 0.272702435647645 2 normal
0.9 0 0 0.1 0 code blacklist.90 9 130.933657127983 99.2882793017456 48.5249129716235 0.272659054266032 2 normal
0.7 0 0 0.3 0 code blacklist.90 1 127.01059500386 98.959102244389 50.2673715935952 0.274546571294716 2 normal
0.1 0 0 0.9 0 code blacklist.90 10 120.737592992322 99.3730673316708 48.4323163172608 0.269689763951118 2 normal
0.5 0 0 0.5 0 code blacklist.90 4 124.271131507038 98.9546134663342 49.5655329529647 0.271060924044569 2 normal
0.4 0 0 0.6 0 code blacklist.90 10 124.247136446249 99.0523690773067 48.2653575025176 0.269689763951118 2 normal
0.3 0 0 0.7 0 code blacklist.90 2 123.919975822652 99.1780548628429 49.6364130106813 0.272511428495888 2 normal
0.4 0 0 0.6 0 code blacklist.90 4 123.657393789356 99.0109725685786 49.5942412992338 0.271060924044569 2 normal
0.1 0 0 0.9 0 code blacklist.90 4 120.469114844853 99.3620947630923 49.7723633552688 0.271060924044569 2 normal
0.3 0 0 0.7 0 code blacklist.90 8 123.773618768254 99.1800498753117 49.5896528140966 0.270501737164914 2 normal
0.2 0 0 0.8 0 code blacklist.90 1 122.31007041842 99.1501246882793 50.3631863820198 0.274546571294716 2 normal
0.4 0 0 0.6 0 code blacklist.90 2 124.842196204301 99.0847880299252 49.589006619183 0.272511428495888 2 normal
0.3 0 0 0.7 0 code blacklist.90 5 123.498601706856 99.016957605985 49.2703836719069 0.273963694188326 2 normal
0.2 0 0 0.8 0 code blacklist.90 2 121.848009422128 99.0533665835411 49.5730153774886 0.272511428495888 2 normal
0.5 0 0 0.5 0 code blacklist.90 8 125.166258518071 98.9261845386534 49.46028929099 0.270501737164914 2 normal
0.2 0 0 0.8 0 code blacklist.90 6 122.39536651714 99.2214463840399 49.1210873684898 0.275492638566966 2 normal
0.4 0 0 0.6 0 code blacklist.90 9 124.603907543909 99.0443890274314 48.3981589654756 0.272659054266032 2 normal
0.4 0 0 0.6 0 code blacklist.90 1 124.54073202446 99.0189526184539 50.2974316612352 0.274546571294716 2 normal
0.4 0 0 0.6 0 code blacklist.90 5 124.753142291267 99.026433915212 49.2752382295465 0.273963694188326 2 normal
0.2 0 0 0.8 0 code blacklist.90 7 122.269274673208 99.2019950124688 49.1794871794872 0.272702435647645 2 normal
0.1 0 0 0.9 0 code blacklist.90 5 121.289903031717 99.373566084788 49.4524301861035 0.273963694188326 2 normal
0.3 0 0 0.7 0 code blacklist.90 4 122.885010089721 99.1221945137157 49.6508000402536 0.271060924044569 2 normal
0.1 0 0 0.9 0 code blacklist.90 2 120.486450632962 99.2728179551122 49.6844887008772 0.272511428495888 2 normal
0.1 0 0 0.9 0 code blacklist.90 3 120.738027517636 99.25536159601 49.9987437627822 0.272368363154657 2 normal
0.5 0 0 0.5 0 code blacklist.90 6 125.421544805715 99.098753117207 49.0580946485281 0.275492638566966 2 normal
0.2 0 0 0.8 0 code blacklist.90 10 121.976874238441 99.1561097256858 48.3194841253873 0.269689763951118 2 normal
0.5 0 0 0.5 0 code blacklist.90 2 125.680665657043 99.0837905236908 49.5884991165944 0.272511428495888 2 normal
0.1 0 0 0.9 0 code blacklist.90 8 120.037148643288 99.3311720698254 49.6663469890891 0.270501737164914 2 normal
0.4 0 0 0.6 0 code blacklist.90 7 124.349828433851 99.0638403990025 49.108612799122 0.272702435647645 2 normal
0.2 0 0 0.8 0 code blacklist.90 3 122.6466067967 99.1087281795511 49.9247658683629 0.272368363154657 2 normal
0.2 0 0 0.8 0 code blacklist.90 9 122.507749537692 99.1870324189526 48.4723688841957 0.272659054266032 2 normal
0.1 0 0 0.9 0 code blacklist.90 1 120.616392587344 99.3246882793017 50.4504233075231 0.274546571294716 2 normal
0.1 0 0 0.9 0 code blacklist.90 9 120.563554657232 99.2738154613466 48.5174132352646 0.272659054266032 2 normal
0.3 0 0 0.7 0 code blacklist.90 10 123.509037400896 99.1561097256858 48.3194841253873 0.269689763951118 2 normal
0.5 0 0 0.5 0 code blacklist.90 1 124.788029580189 98.9231920199501 50.2493180935863 0.274546571294716 2 normal
0.5 0 0 0.5 0 code blacklist.90 10 125.359073362847 99.0783042394015 48.2788997845479 0.269689763951118 2 normal
0.2 0 0 0.8 0 code blacklist.90 5 122.712500000669 99.2014962593516 49.3647529650727 0.273963694188326 2 normal
0.3 0 0 0.7 0 code blacklist.90 9 123.95294934754 99.1700748129676 48.4635579070189 0.272659054266032 2 normal
0.4 0 0 0.6 0 code blacklist.90 6 124.477856200211 99.0364089775561 49.0260263486564 0.275492638566966 2 normal
0.2 0 0 0.8 0 code blacklist.90 4 121.866583772758 99.1850374064838 49.6827009141834 0.271060924044569 2 normal
0.4 0 0 0.6 0 code blacklist.90 3 124.929024699298 98.9980049875312 49.8687597926354 0.272368363154657 2 normal
0.4 0 0 0.6 0 code blacklist.90 8 124.577836865354 99.0922693266833 49.5449969800685 0.270501737164914 2 normal
0.5 0 0 0.5 0 code blacklist.90 7 125.561302831642 99.0788029925187 49.1162982688406 0.272702435647645 2 normal
0.5 0 0 0.5 0 code blacklist.90 9 125.093154086845 99.026433915212 48.3888027076576 0.272659054266032 2 normal
0.3 0 0 0.7 0 code blacklist.90 1 123.277883283318 98.9950124688279 50.2854119958687 0.274546571294716 2 normal
0.1 0 0 0.9 0 code blacklist.90 7 120.133998705488 99.245885286783 49.2019619273524 0.272702435647645 2 normal
0.3 0 0 0.7 0 code blacklist.90 3 124.079885771939 99.0528678304239 49.8965262007744 0.272368363154657 2 normal
0.5 0 0 0.5 0 code blacklist.90 3 125.999288535126 99.045885286783 49.8929940026286 0.272368363154657 2 normal
0.3 0 0 0.7 0 code blacklist.90 7 123.261728109104 99.0593516209476 49.1063067054689 0.272702435647645 2 normal
0.2 0 0 0.8 0 code blacklist.90 8 122.064999283435 99.1960099750623 49.5977635654238 0.270501737164914 2 normal
0.3 0 0 0.7 0 code blacklist.90 6 123.137679077352 99.026433915212 49.02089167355 0.275492638566966 2 normal
0.5 0 0 0.5 0 code blacklist.90 5 125.304289549572 98.9635910224439 49.2430274868714 0.273963694188326 2 normal
0.1 0 0 0.9 0 code blacklist.90 6 120.497507599385 99.2942643391521 49.1583996785293 0.275492638566966 2 normal
0.999 0 0 0 0.001 cona none 5 124.512395550124 93.8493765586035 48.4747672292845 NA 2 normal
0.999 0 0 0 0.001 cona none 4 124.010528207654 95.0503740648379 46.5578037108555 NA 2 normal
0.9 0 0 0 0.1 cona none 8 112.538418902599 83.7147132169576 41.8640674896335 NA 2 normal
0.9 0 0 0 0.1 cona none 2 113.657120401973 83.0798004987531 44.7167942368303 NA 2 normal
0.9 0 0 0 0.1 cona none 5 113.245261544759 84.1950124688279 44.4266072708532 NA 2 normal
0.9 0 0 0 0.1 cona none 9 112.373203860519 83.7037406483791 43.8066807288501 NA 2 normal
0.999 0 0 0 0.001 cona none 2 126.945386228581 97.1251870324189 50.3425149946594 NA 2 normal
0.999 0 0 0 0.001 cona none 3 123.704019414011 93.6039900249377 47.4498603977067 NA 2 normal
0.9 0 0 0 0.1 cona none 1 113.081216266506 83.7511221945137 42.692099260962 NA 2 normal
0.8 0 0 0 0.2 cona none 6 109.684304210508 75.2473815461347 37.9377083733786 NA 2 normal
0.999 0 0 0 0.001 cona none 1 127.346547189776 94.8354114713217 47.1871466512398 NA 2 normal
0.9 0 0 0 0.1 cona none 3 113.016673429946 83.8364089775561 43.2995026533089 NA 2 normal
0.7 0 0 0 0.3 cona none 4 106.976011068492 66.9785536159601 35.6543949006642 NA 2 normal
0.8 0 0 0 0.2 cona none 8 109.529020710759 75.1346633416459 38.404195293571 NA 2 normal
0.8 0 0 0 0.2 cona none 4 108.989520857366 74.0089775561097 37.9592689435803 NA 2 normal
0.8 0 0 0 0.2 cona none 3 109.856969062435 74.9965087281795 39.8761704618004 NA 2 normal
0.8 0 0 0 0.2 cona none 7 109.437346532771 74.3551122194514 39.5741940676943 NA 2 normal
0.8 0 0 0 0.2 cona none 5 110.347317366255 75.9261845386534 41.0215986126439 NA 2 normal
0.999 0 0 0 0.001 cona none 6 125.616388080913 96.1002493765586 46.2624752829807 NA 2 normal
0.999 0 0 0 0.001 cona none 10 125.798353346765 96.6518703241895 49.0492138275529 NA 2 normal
0.7 0 0 0 0.3 cona none 1 107.899483177779 68.5426433915212 37.0543120761417 NA 2 normal
0.9 0 0 0 0.1 cona none 4 112.028544528336 83.2783042394015 41.6372706964599 NA 2 normal
0.999 0 0 0 0.001 cona none 8 124.459603947423 95.9471321695761 46.6996579579361 NA 2 normal
0.9 0 0 0 0.1 cona none 6 112.856553032972 83.8713216957606 41.3470344072977 NA 2 normal
0.7 0 0 0 0.3 cona none 2 108.61070440452 68.2708229426434 39.2912195086315 NA 2 normal
0.9 0 0 0 0.1 cona none 7 112.729632703037 83.8334164588529 43.122568209131 NA 2 normal
0.8 0 0 0 0.2 cona none 9 109.346027958924 74.4783042394015 40.1656744503747 NA 2 normal
0.9 0 0 0 0.1 cona none 10 112.584092090112 83.1501246882793 43.6766717051753 NA 2 normal
0.999 0 0 0 0.001 cona none 9 123.4469047706 95.2374064837905 48.5449146639714 NA 2 normal
0.8 0 0 0 0.2 cona none 10 109.695988479991 74.1625935162095 39.9822456555657 NA 2 normal
0.7 0 0 0 0.3 cona none 3 107.742924033254 68.2229426433915 37.687791968535 NA 2 normal
0.8 0 0 0 0.2 cona none 2 110.600434357601 74.7127182044888 41.5416658322152 NA 2 normal
0.8 0 0 0 0.2 cona none 1 109.864035048725 74.8199501246883 39.1296812297519 NA 2 normal
0.999 0 0 0 0.001 cona none 7 125.388566340141 95.2798004987531 47.4544064992986 NA 2 normal
0.6 0 0 0 0.4 cona none 6 105.92837118856 63.5506234413965 34.8582236558127 NA 2 normal
0.6 0 0 0 0.4 cona none 3 106.204981868043 63.0877805486284 36.5607039235993 NA 2 normal
0.5 0 0 0 0.5 cona none 5 105.374982756373 59.660349127182 36.9205560989475 NA 2 normal
0.4 0 0 0 0.6 cona none 9 103.766723382132 55.1147132169576 36.898782860504 NA 2 normal
0.6 0 0 0 0.4 cona none 7 106.099435582232 62.8438902743142 36.0954588022412 NA 2 normal
0.5 0 0 0 0.5 cona none 1 104.903614982225 59.4568578553616 35.9790623348516 NA 2 normal
0.5 0 0 0 0.5 cona none 10 105.009413437817 58.6443890274314 36.4503070197819 NA 2 normal
0.5 0 0 0 0.5 cona none 4 104.371359885469 58.0683291770574 34.4722444106608 NA 2 normal
0.3 0 0 0 0.7 cona none 9 102.752893641546 52.3436408977556 38.8312418412753 NA 2 normal
0.7 0 0 0 0.3 cona none 10 107.574239029917 67.183042394015 37.8064171281792 NA 2 normal
0.2 0 0 0 0.8 cona none 6 101.390238923375 52.6488778054863 40.918521044704 NA 2 normal
0.4 0 0 0 0.6 cona none 2 104.496500209615 56.3775561097257 38.9916575988393 NA 2 normal
0.7 0 0 0 0.3 cona none 6 107.578083237875 68.8339152119701 35.8997768310002 NA 2 normal
0.7 0 0 0 0.3 cona none 5 108.182855433424 69.002493765586 38.7495482471991 NA 2 normal
0.2 0 0 0 0.8 cona none 9 101.918194940153 50.9785536159601 41.6174226118264 NA 2 normal
0.7 0 0 0 0.3 cona none 8 107.629509840182 68.7655860349127 36.0500453309157 NA 2 normal
0.6 0 0 0 0.4 cona none 8 106.213822632734 64.0902743142145 34.8884444479031 NA 2 normal
0.1 0 0 0 0.9 cona none 6 100.504204363373 51.9087281795511 44.6582818490156 NA 2 normal
0.6 0 0 0 0.4 cona none 10 106.176509042585 62.3675810473815 36.6238294401305 NA 2 normal
0.5 0 0 0 0.5 cona none 9 104.976106140003 58.5496259351621 35.8491208940984 NA 2 normal
0.6 0 0 0 0.4 cona none 1 106.272799833833 63.4109725685786 35.9331125775726 NA 2 normal
0.5 0 0 0 0.5 cona none 2 105.752927357401 59.411970074813 37.8430335541172 NA 2 normal
0.6 0 0 0 0.4 cona none 2 107.060695626637 63.4114713216958 38.0957999056159 NA 2 normal
0.6 0 0 0 0.4 cona none 9 106.159262041752 62.6418952618454 36.2349419174025 NA 2 normal
0.5 0 0 0 0.5 cona none 8 104.836575535954 59.8478802992519 34.7764490187091 NA 2 normal
0.4 0 0 0 0.6 cona none 6 103.378369075546 56.5885286783042 36.1246254186497 NA 2 normal
0.7 0 0 0 0.3 cona none 7 107.598663063129 67.8463840399003 37.162579393084 NA 2 normal
0.1 0 0 0 0.9 cona none 2 101.558136917378 52.5945137157107 46.9853582672685 NA 2 normal
0.7 0 0 0 0.3 cona none 9 107.595029258033 67.9675810473815 37.7369290038525 NA 2 normal
0.6 0 0 0 0.4 cona none 5 106.551442014074 63.5720698254364 37.3374025199667 NA 2 normal
0.5 0 0 0 0.5 cona none 6 104.64476093811 59.6379052369077 34.850385535317 NA 2 normal
0.5 0 0 0 0.5 cona none 7 104.926008470179 58.8912718204489 35.7580223074773 NA 2 normal
0.4 0 0 0 0.6 cona none 10 103.894006737967 55.7346633416459 37.4216988223503 NA 2 normal
0.4 0 0 0 0.6 cona none 4 103.346352387961 55.1386533665835 35.3875516720487 NA 2 normal
0.4 0 0 0 0.6 cona none 1 103.78364119965 56.5745635910224 36.7744551801961 NA 2 normal
0.4 0 0 0 0.6 cona none 5 104.230416070944 56.4334164588529 37.6309114530398 NA 2 normal
0.4 0 0 0 0.6 cona none 8 103.667422797092 56.7037406483791 35.6598147610629 NA 2 normal
0.4 0 0 0 0.6 cona none 3 103.959029325506 56.3326683291771 37.0589745632907 NA 2 normal
0.4 0 0 0 0.6 cona none 7 103.766903156656 55.973566084788 36.8422928528785 NA 2 normal
0.3 0 0 0 0.7 cona none 7 102.732230634269 53.7107231920199 38.8875475903055 NA 2 normal
0.3 0 0 0 0.7 cona none 3 102.912878484011 54.1461346633416 38.9377596418669 NA 2 normal
0.5 0 0 0 0.5 cona none 3 105.049609142312 59.4583541147132 36.3900213062224 NA 2 normal
0.6 0 0 0 0.4 cona none 4 105.532049422698 61.9660847880299 34.6557524830573 NA 2 normal
0.3 0 0 0 0.7 cona none 4 102.391491361706 52.9970074812968 37.3963617199484 NA 2 normal
0.2 0 0 0 0.8 cona none 3 101.879877161483 52.4588528678304 41.8767826583001 NA 2 normal
0.3 0 0 0 0.7 cona none 2 103.577815991428 54.6239401496259 40.5419965120844 NA 2 normal
0.3 0 0 0 0.7 cona none 1 102.850255969787 54.6563591022444 38.4967057835855 NA 2 normal
0.3 0 0 0 0.7 cona none 8 102.633644077943 54.6184538653367 37.6531823577755 NA 2 normal
0.3 0 0 0 0.7 cona none 5 103.157128591641 54.1516209476309 39.5288006336692 NA 2 normal
0.3 0 0 0 0.7 cona none 6 102.36298568957 54.301246882793 38.0063192314051 NA 2 normal
0.2 0 0 0 0.8 cona none 5 102.20708064697 52.6728179551122 42.2284085636641 NA 2 normal
0.2 0 0 0 0.8 cona none 4 101.479931381906 51.2598503740648 40.3498871331828 NA 2 normal
0.2 0 0 0 0.8 cona none 1 101.767600950231 53.0279301745636 41.7057777861382 NA 2 normal
0.3 0 0 0 0.7 cona none 10 102.829833097363 53.3167082294264 39.466791393826 NA 2 normal
0.2 0 0 0 0.8 cona none 2 102.593543695833 53.3241895261845 43.2390216527148 NA 2 normal
0.1 0 0 0 0.9 cona none 5 101.245864303761 51.8633416458853 46.0100398130518 NA 2 normal
0.1 0 0 0 0.9 cona none 1 100.78522391524 52.3935162094763 45.5863454197565 NA 2 normal
0.2 0 0 0 0.8 cona none 10 101.905117059764 52.0364089775561 42.282882692916 NA 2 normal
0.1 0 0 0 0.9 cona none 3 100.874621442222 51.8069825436409 46.0158077652518 NA 2 normal
0.2 0 0 0 0.8 cona none 7 101.757439534054 51.7052369077307 41.6556540528027 NA 2 normal
0.1 0 0 0 0.9 cona none 4 100.622121125667 50.3147132169576 44.0766844103449 NA 2 normal
0.2 0 0 0 0.8 cona none 8 101.642349489161 53.354114713217 40.6216405702267 NA 2 normal
0.1 0 0 0 0.9 cona none 8 100.706162330224 52.5376558603491 44.37904649794 NA 2 normal
0.1 0 0 0 0.9 cona none 10 101.104474622038 51.5556109725686 45.5668527314766 NA 2 normal
0.1 0 0 0 0.9 cona none 9 101.03467967112 49.7865336658354 45.4168419787221 NA 2 normal
0.1 0 0 0 0.9 cona none 7 100.797808652087 51.0214463840399 45.7662906410683 NA 2 normal
0.999 0.001 0 0 0 cora none 5 901.377245672557 96.3581047381546 49.2277352767627 NA 2 lognormal
0.999 0.001 0 0 0 cora none 3 1024.97444698034 96.5890274314214 48.8172631557206 NA 2 lognormal
0.999 0.001 0 0 0 cora none 2 596.607808099417 95.5870324189526 49.5966647882621 NA 2 lognormal
0.999 0.001 0 0 0 cora none 1 922.126573455783 96.3695760598504 48.0248006169102 NA 2 lognormal
0.999 0.001 0 0 0 cora none 4 669.414438217846 95.1660847880299 46.954530208377 NA 2 lognormal
0.999 0.001 0 0 0 cora none 6 702.848927936071 96.2488778054863 47.1092709569435 NA 2 lognormal
0.9 0.1 0 0 0 cora none 2 301.115067720919 90.1296758104738 49.0598196004648 NA 2 lognormal
0.9 0.1 0 0 0 cora none 6 299.921990735727 91.1890274314214 46.4809608716103 NA 2 lognormal
0.9 0.1 0 0 0 cora none 4 284.08368331658 90.6902743142145 46.4412596104139 NA 2 lognormal
0.8 0.2 0 0 0 cora none 7 242.760227169958 85.1526184538653 46.4608067661995 NA 2 lognormal
0.6 0.4 0 0 0 cora none 8 183.8870912368 75.6164588528678 44.1069579384082 NA 2 lognormal
0.5 0.5 0 0 0 cora none 10 166.923205909613 72.2034912718205 46.7375386825818 NA 2 lognormal
0.6 0.4 0 0 0 cora none 3 188.361196398588 76.2763092269327 46.0021970261681 NA 2 lognormal
0.7 0.3 0 0 0 cora none 8 207.724046551585 80.173566084788 44.4938661756289 NA 2 lognormal
0.8 0.2 0 0 0 cora none 8 242.047696812569 85.6349127182045 45.3144474600753 NA 2 lognormal
0.7 0.3 0 0 0 cora none 5 209.545634968743 79.28927680798 46.2676521465639 NA 2 lognormal
0.4 0.6 0 0 0 cora none 3 151.182294522418 69.2064837905237 47.2798160840018 NA 2 lognormal
0.6 0.4 0 0 0 cora none 1 187.222559090918 75.8947630922693 45.4172663288843 NA 2 lognormal
0.999 0.001 0 0 0 cora none 9 897.090522705128 96.9097256857855 49.0906002964427 NA 2 lognormal
0.9 0.1 0 0 0 cora none 9 283.795208531641 90.5486284289277 47.6717157807766 NA 2 lognormal
0.9 0.1 0 0 0 cora none 3 295.180623174785 90.5835411471322 47.5239511067063 NA 2 lognormal
0.9 0.1 0 0 0 cora none 8 300.167064140192 91.7740648379052 46.6531164575261 NA 2 lognormal
0.4 0.6 0 0 0 cora none 7 150.031862741121 69.1436408977556 47.2528185929757 NA 2 lognormal
0.9 0.1 0 0 0 cora none 1 300.430818079396 90.942144638404 47.2071251898936 NA 2 lognormal
0.999 0.001 0 0 0 cora none 10 622.235481387905 95.631421446384 48.3475104437757 NA 2 lognormal
0.999 0.001 0 0 0 cora none 8 597.79545855784 95.9895261845386 46.9803958245652 NA 2 lognormal
0.999 0.001 0 0 0 cora none 7 756.578966068172 94.7730673316708 47.6313019682139 NA 2 lognormal
0.7 0.3 0 0 0 cora none 7 207.238899305269 79.3955112219451 45.710731964721 NA 2 lognormal
0.8 0.2 0 0 0 cora none 1 243.583892595763 84.8783042394015 46.1085550090786 NA 2 lognormal
0.8 0.2 0 0 0 cora none 10 237.892745134983 84.2508728179551 46.787589611835 NA 2 lognormal
0.8 0.2 0 0 0 cora none 5 238.869192620196 83.9356608478803 46.7369021516302 NA 2 lognormal
0.8 0.2 0 0 0 cora none 4 232.854517567262 84.6648379052369 45.3529539978675 NA 2 lognormal
0.9 0.1 0 0 0 cora none 5 297.821576576453 90.8064837905237 48.0954813337947 NA 2 lognormal
0.7 0.3 0 0 0 cora none 4 203.474192879328 80.0299251870324 44.9083883833977 NA 2 lognormal
0.8 0.2 0 0 0 cora none 6 241.388210557572 84.918204488778 45.0807877317765 NA 2 lognormal
0.4 0.6 0 0 0 cora none 2 154.818845017082 68.8344139650873 49.2714454435452 NA 2 lognormal
0.7 0.3 0 0 0 cora none 9 201.327110779216 78.7745635910225 45.7019304432612 NA 2 lognormal
0.8 0.2 0 0 0 cora none 9 233.545427095914 84.6189526184539 46.5758188387431 NA 2 lognormal
0.8 0.2 0 0 0 cora none 3 243.2350439507 84.9950124688279 46.5446116832438 NA 2 lognormal
0.6 0.4 0 0 0 cora none 6 186.573488929226 76.3216957605985 44.5423950334913 NA 2 lognormal
0.7 0.3 0 0 0 cora none 6 210.269667620461 80.4259351620948 44.5781189923971 NA 2 lognormal
0.7 0.3 0 0 0 cora none 1 210.304433239628 79.6568578553616 45.4054798637548 NA 2 lognormal
0.4 0.6 0 0 0 cora none 8 149.550622436564 69.9536159600997 45.8736462351255 NA 2 lognormal
0.7 0.3 0 0 0 cora none 3 212.293963795477 80.4798004987531 46.0882983602087 NA 2 lognormal
0.4 0.6 0 0 0 cora none 6 151.603567571946 70.5102244389028 46.1346933289949 NA 2 lognormal
0.6 0.4 0 0 0 cora none 10 186.261772884537 75.788029925187 46.277516369978 NA 2 lognormal
0.8 0.2 0 0 0 cora none 2 247.784334913792 84.1306733167082 47.9974152547397 NA 2 lognormal
0.7 0.3 0 0 0 cora none 2 213.88493809614 78.7346633416459 47.3625865465625 NA 2 lognormal
0.6 0.4 0 0 0 cora none 2 190.516469268257 74.7117206982544 47.4695754921661 NA 2 lognormal
0.6 0.4 0 0 0 cora none 9 179.030891284453 74.2768079800499 45.6296793688098 NA 2 lognormal
0.5 0.5 0 0 0 cora none 9 161.043060497246 70.6598503740648 46.1753474550549 NA 2 lognormal
0.5 0.5 0 0 0 cora none 5 167.135691372725 71.6538653366584 46.8016092882102 NA 2 lognormal
0.6 0.4 0 0 0 cora none 5 186.293299142994 75.3840399002494 46.3832743392107 NA 2 lognormal
0.5 0.5 0 0 0 cora none 2 170.495692637703 71.0912718204489 48.1050667190504 NA 2 lognormal
0.5 0.5 0 0 0 cora none 1 168.684142285801 72.8309226932668 45.8870338158958 NA 2 lognormal
0.4 0.6 0 0 0 cora none 5 150.770196563704 68.8413965087282 47.9471407768045 NA 2 lognormal
0.9 0.1 0 0 0 cora none 7 298.714243777826 91.1605985037407 47.5300502798492 NA 2 lognormal
0.6 0.4 0 0 0 cora none 4 180.628130004103 75.6967581047382 44.8402867459083 NA 2 lognormal
0.4 0.6 0 0 0 cora none 4 146.803220100776 69.3167082294264 46.308821413153 NA 2 lognormal
0.4 0.6 0 0 0 cora none 1 151.445812186107 70.1261845386534 46.9520564995057 NA 2 lognormal
0.5 0.5 0 0 0 cora none 6 167.336951267807 72.7192019950125 45.0000685861648 NA 2 lognormal
0.5 0.5 0 0 0 cora none 7 165.900543817548 71.5705735660848 46.1522379946899 NA 2 lognormal
0.5 0.5 0 0 0 cora none 4 162.323870374364 72.0897755610973 45.2552926525529 NA 2 lognormal
0.9 0.1 0 0 0 cora none 10 294.44626848538 90.8428927680798 48.065773580762 NA 2 lognormal
0.5 0.5 0 0 0 cora none 8 165.98091631991 72.571072319202 44.7379815126628 NA 2 lognormal
0.6 0.4 0 0 0 cora none 7 184.956303732363 75.3605985037406 45.6935234086487 NA 2 lognormal
0.5 0.5 0 0 0 cora none 3 168.435473891765 72.3127182044888 46.1889686661563 NA 2 lognormal
0.7 0.3 0 0 0 cora none 10 209.83819040041 80.1201995012469 46.4601191476647 NA 2 lognormal
0.2 0.8 0 0 0 cora none 7 120.925206610274 66.1760598503741 51.8431147923999 NA 2 lognormal
0.3 0.7 0 0 0 cora none 3 136.304603911683 67.3172069825436 49.0127508872276 NA 2 lognormal
